id,kitab,hasil_perawi,matan_inggris,terjemah,matan_indo
1727,musnad_syafii,"['Sufyan', 'Muhammad bin Al Munkadir', ""Said bin Abdurrahman bin Yarbu'"", 'Abu Al Huwairits', 'Abu Bakar Ash-Shiddiq', 'Quzah']"," ""O people, have a good morning! O people, have a good morning!"" Then he took off and I got to see his thighs because he was hitting his vehicle's camel with his stick.","Sufyan mengabarkan kepada kami dari Muhammad bin Al Munkadir, dari Said bin Abdurrahman bin Yarbu', dari Abu Al Huwairits, ia mengatakan Aku melihat Abu Bakar Ash-Shiddiq melakukan wukuf di atas Quzah. Ia berkata, ""Hai manusia, berpagi harilah kalian! Hai manusia, berpagi harilah kalian!"" Kemudian ia berangkat dan aku sempat melihat pahanya karena ia memukul unta kendaraannya dengan tongkatnya. ","""Wahai manusia, selamat pagi! Wahai manusia, selamat pagi!"" Kemudian dia berangkat dan saya melihat pahanya karena dia memukul unta kendaraannya dengan tongkatnya."
1728,musnad_syafii,"['Ibn Abu Nujaih', 'Sufyan', 'Hisyam bin Urwah']"," Ibn Umar once spurred (his camel to run fast) in the Muhassir valley while saying the verse: To You is this camel that runs fast with light steps, while his religion is different from Christianity.","Orang yang terpercaya, Ibnu Abu Nujaih dan Sufyan atau kedua-duanya mengabarkan kepada kami dari Hisyam bin Urwah, dari ayahnya: Bahwa Ibnu Umar pernah memacu (unta kendaraannya agar berjalan cepat) di lembah Muhassir seraya mengucapkan syair: Kepada-Mulah unta ini berjalan cepat dengan langkah-langkah yang ringan, sedangkan agamanya berbeda dengan agama Nasrani. ","Ibnu Umar pernah memacu (unta miliknya untuk berlari kencang) di lembah Muhassir sambil mengucapkan ayat: Bagimu unta ini berlari kencang dengan langkah ringan, sedangkan agamanya berbeda dengan Kristen."
1729,musnad_syafii,"['Ibn Juraij', 'Abu Az-Zubair']", he once saw the Prophet SAW throwing all the Jumrah with small pebbles.,"Muslim mengabarkan kepada kami dari Ibnu Juraij, dari Abu Az-Zubair, dari Jabir: Bahwa ia pernah melihat Nabi SAW melempar semua jumrah dengan batu kerikil yang kecil. ",beliau pernah melihat Nabi SAW melempar seluruh Jumrah dengan kerikil kecil.
1730,musnad_syafii,"['Sufyan', 'Humaid bin Qais', 'Muhammad bin Ibrahim bin Harith', 'Bani Tamim', ""Ibn Mu'adz""]"," the Prophet placed people in Mina, at their residence, said, ""Throw them with pebbles as big as slingshots.""","Sufyan mengabarkan kepada kami dari Humaid bin Qais, dari Muhammad bin Ibrahim bin Harits At-Taimi, dari seorang lelaki dari kalangan kaumnya, yaitu Bani Tamim (dikenal dengan nama Mu'adz atau Ibnu Mu'adz): Bahwa Nabi  menempatkan orang-orang di Mina, di tempat-tempat tinggal mereka seraya bersabda, ""Lemparlah oleh kalian dengan batu kerikil sebesar batu ketapel""","Nabi menempatkan orang-orang di Mina, di kediaman mereka, bersabda, “Lempar mereka dengan kerikil sebesar ketapel.”"
1731,musnad_syafii,"['Yahya bin Sulaim', 'Ubaidillah bin Umar', 'Nafi', 'Ibn Umar']"," the Prophet gave rukhshah to the administrator of the siqayah office from among the experts of his temple to stay overnight in Mecca, on Mina nights.","Yahya bin Sulaim mengabarkan kepada kami dari Ubaidillah bin Umar, dari Nafi', dari Ibnu Umar: Bahwa Nabi  memberikan rukhshah kepada pengurus jabatan siqayah dari kalangan ahli baitnya untuk menginap di Makkah, di malam-malam Mina. ","Nabi memberikan rukhshah kepada pengurus kantor siqayah dari kalangan ahli kuilnya untuk bermalam di Mekkah, pada malam Mina."
1732,musnad_syafii,['Ibn Juraij'],"Because their job is to take care of the siqayah.""","Muslim mengabarkan kepada kami dari Ibnu Juraij, dari Atha tentang hadis yang semisal. Atha menambahkan, ""Karena pekeijaan mereka yang mengurus siqayah."" ",Karena tugas mereka adalah menjaga siqayah.”
1733,musnad_syafii,"['Sufyan', 'Sulaiman Al Ahwal', 'Thawus', 'Ibn Abbas']"," People are ordered to end their period (of Hajj) in Baitullah, only this is forgiven for women who are menstruating as rukhshah.","Sufyan mengabarkan kepada kami dari Sulaiman Al Ahwal, dan Thawus, dari Ibnu Abbas, ia mengatakan: Orang-orang diperintahkan agar akhir masa (ibadah haji) mereka ialah di Baitullah, hanya saja hal itu dimaafkan bagi wanita yang sedang haid sebagai rukhshah. ","Manusia diperintahkan untuk mengakhiri masa (hajinya) di Baitullah, hanya saja dimaafkan bagi wanita yang sedang haid sebagai rukhshah."
1734,musnad_syafii,"['Malik bin Anas', 'Nafi', 'Ibn Umar', 'bin Khalid', 'Ibn Juraij', 'Abu Az-Zubair', 'Ibn Umar', 'Jabir']",: The Prophet forbade marriage syighar. Malik in his hadith adds the following: Shighar marriage is when a man marries his daughter (to someone) with the condition that the man should also marry him to his daughter.,"Malik bin Anas mengabarkan kepada kami dari Nafi' dari Ibnu Umar, dan Muslim bin Khalid mengabarkan kepada kami dari Ibnu Juraij, dari Abu Az-Zubair, dari Jabir yang keduanya (Ibnu Umar dan Jabir) meriwayatkan hadis berikut dari Nabi : Nabi  telah melarang nikah syighar.  Malik di dalam hadisnya menambahkan sebagai berikut: Nikah syighar ialah bila seorang lelaki mengawinkan anak perempuannya (dengan seseorang) dengan syarat hendaknya lelaki tersebut mengawinkannya pula dengan anak perempuannya.",: Nabi melarang pernikahan syighar. Malik dalam haditsnya menambahkan sebagai berikut: Nikah shighar adalah ketika seorang laki-laki mengawinkan anak perempuannya (dengan seseorang) dengan syarat laki-laki itu juga harus menikahkannya dengan anak perempuannya.
1735,musnad_syafii,"['Suiyan bin Uyainah', 'Ibn Shihab', ""Sa'id bin Musayyab"", ""Muhammad bin Maslamah's"", 'bin Khudaij', 'Rafi', ""Muhammad bin Maslamah's""]"," ""Don't divorce me, but let me be your wife and take turns with me as you please."" So, Allah revealed His words regarding this incident, ""If a woman is worried about nusyuz or indifferent attitude from her husband,"" until the end of the verse (Qs. An-Nisaa' []: ) Ibn Al Musayyab said, ""Then this provision made it a sunnah."" I heard Ar-rabi' bin Sulaiman say, ""Abu Ya'qub Al Buwaithi sent a letter to me to be patient with foreign assumptions, and improve your morals towards your family, because in fact I always hear Ash-Shafi'i always describe this house. I humiliate my lust for them so that they will glorify it. And it is not lustful to glorify something that has not been humiliated","Suiyan bin Uyainah mengabarkan kepada kami dari Ibnu Syihab, dari Sa'id bin Musayyab: Anak perempuan Muhammad bin Maslamah menjadi istri Rafi' bin Khudaij, tetapi Rafi' tidak menyukai sesuatu hal pada dirinya, barangkali karena usianya yang telah tua atau faktor lain. Maka, Rafi' bermaksud menceraikannya. Tetapi anak perempuan Muhammad bin Maslamah berkata, ""Janganlah engkau menceraikan diriku, tetapi biarkanlah aku menjadi istrimu dan gilirlah aku sesukamu."" Maka, Allah  menurunkan firman-Nya sehubungan dengan peristiwa tersebut, ""Jika seorang wanita khawatir akan nusyuz atau sikap tidak acuh dari suaminya,"" hingga akhir ayat (Qs. An-Nisaa' []: ) Ibnu Al Musayyab berkata, ""Maka ketentuan tersebut dijadikan sebagai sunnah.""  Aku mendengar Ar-rabi' bin Sulaiman berkata, “Abu Ya'qub Al Buwaithi mengirimkan surat kepadaku agar bersabar terhadap anggapan asing, dan perbaikilah akhlakmu kepada keluargamu, karena sesungguhnya aku selalu mendengar Asy-Syafi'i selalu menggambarkan rumah ini. Aku menghinakan nafsuku untuk mereka agar mereka memuliakannya Dan tidaklah nafsu memuliakan sesuatu yang tidak dihinakan","“Jangan ceraikan aku, tapi izinkan aku menjadi istrimu dan bergiliran bersamaku sesukamu.” Maka Allah menurunkan firman-Nya mengenai kejadian ini, “Jika seorang wanita khawatir terhadap nusyuz atau sikap cuek dari suaminya,” hingga akhir ayat (Qs. An-Nisaa’ []: ) Ibnu Al Musayyab berkata, “Maka ketentuan ini menjadikannya sunnah.” Aku mendengar Ar-rabi’ bin Sulaiman berkata, “Abu Ya’qub Al Buwaithi mengirimkan surat kepadaku agar bersabar terhadap anggapan-anggapan asing, dan memperbaiki akhlakmu terhadap keluargamu, karena sesungguhnya aku selalu mendengar Asy-Syafi’i selalu menggambarkan rumah ini, aku merendahkan syahwatku terhadap mereka agar mereka mengagungkannya, dan tidak bernafsu mengagungkan sesuatu yang tidak direndahkan"
1736,musnad_syafii,"['bin Khalid', ""Sa'id"", 'Ibn Juraij', 'bin Khalid', 'Ibn Ummul Hakam', 'Ibn Ummul Hakam']"," ""Indeed, I will put in you people who will reduce your rights (or become their honey)."" Then, he married several times during his illness and gave each new wife a dowry of dinars. This was allowed by Abdul Malik bin Marwan. Said bin Salim said, ""If the amount is an equivalent dowry, then it is permissible; but if it is more than that, then the remainder must be returned (to the heirs)."" In the book Al Muhabah, he said, ""The matter is as you say.""","Muslim bin Khalid dan Sa'id mengabarkan kepadaku dari Ibnu Juraij, dari Ikrimah bin Khalid: Ibnu Ummul Hakam meminta kepada istrinya agar mengeluarkan sedekah dari sebagian harta yang ada padanya di saat ia sedang sakit, tetapi istrinya menolak. Maka Ibnu Ummul Hakam berkata, ""Sesungguhnya aku akan memasukkan kepadamu orang-orang yang akan mengurangi hakmu (atau menjadi madunya)."" Lalu, ia menikah  kali dalam masa sakitnya dan memberikan maskawin kepada setiap istri barunya itu sebanyak  dinar. Hal tersebut dibolehkan oleh Abdul Malik bin Marwan.   Said bin Salim berkata, ""Jika sejumlah itu merupakan maskawin yang sepadan, maka dibolehkan; tetapi jika lebih dari itu, maka sisanya harus dikembalikan (kepada ahli warisnya)."" Di dalam kitab Al Muhabah, ia berkata, ""Perihalnya seperti apa yang kamu katakan.""","“Sesungguhnya Aku akan memasukkan ke dalam kamu orang-orang yang akan mengurangi hak-hakmu (atau menjadi madu mereka).” Kemudian, dia menikah beberapa kali selama sakitnya dan memberikan mahar dinar kepada setiap istri barunya. Hal ini dibenarkan oleh Abdul Malik bin Marwan. Said bin Salim berkata, “Jika jumlahnya setara dengan mahar, maka boleh; tetapi jika lebih dari itu, maka sisanya harus dikembalikan (kepada ahli waris).” Dalam kitab Al Muhabah beliau berkata, “Persoalannya seperti yang kamu katakan.”"
1737,musnad_syafii,"[""Sa'id"", 'Ibn Juraij', 'Amr bin Dinar', 'Ikrimah bin Khalid', 'Abdurrahman bin Ummul Hakam', 'Abdurrahman', 'Abdul Malik bin Marwan', 'Ash']"," ""I think that it is a suitable dowry."" He legalized the marriage and canceled anything more than the bride price if the husband died during his illness. It is said that because the law is the same as a will, whereas wills for heirs are not permitted.","Sa'id mengabarkan kepada kami dari Ibnu Juraij, dari Amr bin Dinar; ia pernah mendengar Ikrimah bin Khalid mengatakan: Abdurrahman bin Ummul Hakam dalam sakitnya bermaksud agar istrinya mengeluarkan sebagian dari hak warisnya untuk sedekah, tetapi ia menolak. Maka Abdurrahman menikah lagi dengap  orang wanita, dan ia memberikan maskawin kepada setiap istri barunya itu sebanyak  dinar. Hal tersebut diperbolehkan oleh Abdul Malik bin Marwan. Kemudian mereka semua bersekutu dalam seperdelapan.  Ar-Rabi' mengatakan bahwa ini perkataan Asy-Syafi'i . Asy-Syafi'i  menyebutkan, ""Aku berpendapat bahwa hal itu merupakan maskawin sepadannya."" Ia mengesahkan pernikahan itu dan membatalkan apa yang lebih dari maskawin sepadannya, jika si suami meninggal dunia dalam sakitnya itu. Dikatakan demikian karena hal itu hukumnya sama dengan wasiat, sedangkan wasiat untuk ahli waris tidak diperbolehkan.","“Menurutku itu adalah mahar yang cocok.” Beliau melegalkan perkawinan tersebut dan membatalkan apa pun selain mahar jika sang suami meninggal dunia dalam keadaan sakit. Dikatakan demikian karena hukumnya sama dengan wasiat, sedangkan wasiat bagi ahli waris tidak diperbolehkan."
1738,musnad_syafii,"[""Sa'id bin Salim"", 'Ibn Juraij', 'Musa bin Uqbah', 'Nafi', 'Maula Ibn Umar']"," Bintu Hafsh bin Mughirah became the wife of Abdullah bin Abu Rabi'ah, then Abdullah divorced her with one talak. Then Umar bin Khaththab married her. After that, he received news that his wife was barren, so Umar divorced her before having sex with her. Bintu Hafsh was widowed during Umar's caliphate and part of Uthman's caliphate. Then she married Abdullah bin Abu Rabi'ah who was ill so that she could join in with his other wives in inheriting, considering that there was a family relationship between her and Abdullah.","Sa'id bin Salim mengabarkan kepada kami dari Ibnu Juraij, dari Musa bin Uqbah, dari Nafi' maula Ibnu Umar, ia mengatakan: Bintu Hafsh bin Mughirah menjadi istri Abdullah bin Abu Rabi'ah, lalu Abdullah menceraikannya dengan sekali thalak. Kemudian Umar bin Khaththab menikahinya. Setelah itu, ia mendapat berita bahwa istrinya itu mandul, maka Umar menceraikannya sebelum menggaulinya. Bintu Hafsh menjanda selama masa kekhalifahan Umar dan sebagian dari masa kekhalifahan Utsman. Kemudian ia dikawini oleh Abdullah bin Abu Rabi'ah yang sedang sakit agar ia ikut bersekutu dengan para istrinya yang lain dalam mewarisi, mengingat antara dia dan Abdullah ada hubungan famili. ","Bintu Hafsh bin Mughirah menjadi istri Abdullah bin Abu Rabi'ah, kemudian Abdullah menceraikannya dengan satu talak. Kemudian Umar bin Khaththab menikahinya. Setelah itu, ia mendapat kabar bahwa istrinya mandul, sehingga Umar menceraikannya sebelum disetubuhi. Bintu Hafsh adalah seorang janda pada masa kekhalifahan Umar dan bagian dari kekhalifahan Usman. Kemudian dia menikah dengan Abdullah bin Abu Rabi'ah yang sedang sakit agar dia bisa ikut mewaris bersama istri-istrinya yang lain, mengingat ada hubungan kekeluargaan antara dia dan Abdullah."
1739,musnad_syafii,"['bin Khalid', 'Ibn Juraij', 'Nafi']"," Abu Rabi'ah married when he was seriously ill, and that was permissible.","Muslim bin Khalid mengabarkan kepada kami dari Ibnu Juraij, dan Nafi': Bahwa Abu Rabi'ah menikah ketika sedang sakit keras, dan hal itu diperbolehkan. ","Abu Rabi'ah menikah dalam keadaan sakit keras, dan itu diperbolehkan."
1740,musnad_syafii,"['Abdul Malik bin Umair', 'Abdurrahman bin Abu Bakrah', 'the Messenger of Allah']"," ""Let not a qadhi decide cases, or let not a judge decide cases between people in dispute while he is angry.""","Sufyan mengabarkan kepada kami dari Abdul Malik bin Umair, dan Abdurrahman bin Abu Bakrah, dari ayahnya bahwa Rasulullah  telah bersabda, ""Janganlah seorang qadhi memutuskan perkara, atau janganlah seorang hakim memutuskan perkara di antara  orang yang bersengketa sedangkan dia dalam keadaan marah.""","“Janganlah seorang qadhi memutus perkara, atau janganlah seorang hakim memutus perkara antara orang-orang yang berselisih dalam keadaan dia sedang marah.”"
1741,musnad_syafii,"['Zakaria bin Ishaq', 'Yahya bin Abdullah bin Shaifi', 'Ibn Abbas', 'the Messenger of Allah']","If they obey you, tell them that it is obligatory on them to give alms taken from the rich and given to the poor among them.""","Orang yang terpercaya, mengabarkan kepada kami dari Zakaria bin Ishaq, dari Yahya bin Abdullah bin Shaifi, dari Abu Ma'bad, dari Ibnu Abbas  bahwa Rasulullah  telah bersabda kepada Mu'adz ketika beliau mengangkatnya menjadi utusan, ""Jika mereka menaatimu, beritahukanlah kepada mereka bahwa diwajibkan atas mereka bersedekah yang diambil dari para hartawan dan diberikan kepada orang-orang miskin di antara mereka.""","Jika mereka menaatimu, beritahukan kepada mereka bahwa wajib bagi mereka untuk memberikan sedekah yang diambil dari orang kaya dan diberikan kepada orang miskin di antara mereka.”"
1742,musnad_syafii,"['Yahya bin Hasan', ""Al-Laits bin Sa'd"", ""Sa'id bin Abu Sa'id"", 'Syarik bin Abdullah bin Abu Namir', 'Anas bin Malik']"," a man asked, ""O Messenger of Allah, I ask you for Allah's sake! Has Allah ordered you to collect zakat from our wealthy people, then give it to our poor and poor?"" The Prophet replied, ""O Allah, yes""","Orang yang terpercaya, yaitu Yahya bin Hasan, mengabarkan kepada kami dari Al-Laits bin Sa'd, dari Sa'id bin Abu Sa'id, dari Syarik bin Abdullah bin Abu Namir, dari Anas bin Malik, ia menceritakan: Bahwa seorang lelaki bertanya, ""Wahai Rasulullah, aku memohon kepadamu karena Allah! Apakah Allah telah memerintahkanmu agar memungut zakat dari kaum hartawan kami, lalu diberikan kepada kaum fakir-miskin kami?"" Nabi  menjawab, ""Ya Allah, ya""","Seorang laki-laki bertanya, “Ya Rasulullah, aku memohon kepadamu demi Allah! Pernahkah Allah memerintahkanmu mengumpulkan zakat dari orang-orang kaya kami, kemudian dibagikan kepada fakir dan fakir kami?” Nabi menjawab, “Ya Allah, ya”"
1743,musnad_syafii,"['Ibn Uyainah', 'Harun bin Riyab', ""Kinanah bin Nu'aim"", 'Qabishah bin Mukhariq Al Hilali']"," ""You pay the zakat"" until the end of the hadith.","Ibnu Uyainah mengabarkan kepada kami dari Harun bin Riyab, dari Kinanah bin Nu'aim, dari Qabishah bin Mukhariq Al Hilali, ia menceritakan: Aku menanggung suatu diyat (rampasan), maka aku datang kepada Nabi . Lalu aku tanyakan kepada beliau, maka beliau bersabda, ""Kamu tunaikan zakatnya"" hingga akhir hadis. ",“Kamu membayar zakatnya” sampai akhir hadits.
1744,musnad_syafii,"['Sufyan bin Uyainah', 'Ibn Urwah', 'Ubaidillah bin Addi bin Khiyar', 'the Messenger of Allah', 'the Messenger of Allah']"," ""If you both like it, but there is no share in it for the rich and nor for the person who has the power and work.""","Sufyan bin Uyainah mengabarkan kepada kami dari Hisyam (yakni Ibnu Urwah), dari ayahnya, dari Ubaidillah bin Addi bin Khiyar: Ada  orang lelaki menceritakan kepadanya bahwa keduanya pernah datang kepada Rasulullah , lalu meminta sebagian harta zakat kepada beliau. Maka Rasulullah  memandang keduanya dari atas hingga ke bawah, lalu bersabda, “Jika kamu berdua suka, tetapi tidak ada bagian padanya untuk orang kaya dan tidak pula untuk orang yang mempunyai kekuatan lagi pekerjaan.""","“Jika kalian berdua menyukainya, namun tidak ada bagiannya bagi orang kaya dan tidak pula bagi orang yang mempunyai kekuasaan dan pekerjaan.”"
